twitter_hashtag_twitter.com,https://twitter.com/pjsliney/status/914220917508550657,,1:10 PM - 30 Sep 2017,"[u'Retweet:1', u'Retweeted:1', u'Like:2', u'Liked:2']",hey  sonicdrivein can you let me tip carhops when paying by card  i dont always have cash and those kids earn these tips ,2,1
twitter_hashtag_twitter.com,https://twitter.com/aaapharmclub/status/914220909019484162,,1:10 PM - 30 Sep 2017,"[u'Retweet:1', u'Retweeted:2', u'Like:2']",they used to be better ,,1
twitter_hashtag_twitter.com,https://twitter.com/alhurd/status/914219770949578759,,1:05 PM - 30 Sep 2017,[],im at  sonicdrivein in tunica  ms ,,
twitter_hashtag_twitter.com,https://twitter.com/lisasaurstomp/status/914219734165364736,,1:05 PM - 30 Sep 2017,"[u'Retweet:4', u'Retweeted:4', u'Like:4']",sweet baby jesus the onion rings from  sonicdrivein are disgusting how dare you,,4
twitter_hashtag_twitter.com,https://twitter.com/angels2ahes/status/914216048848666624,,12:51 PM - 30 Sep 2017,[], sonicdrivein soo    i ordered a blackberry lime slush    its not even a slush   or blackberry   and doesnt have a lime      pic twitter com  p pa k wd,,
twitter_hashtag_twitter.com,https://twitter.com/yung_suavae/status/914215736054304768,,12:49 PM - 30 Sep 2017,"[u'Retweet:1', u'Retweeted:2', u'Like:2']",if your in austin do not go to the  sonicdrivein off of mlk and airport blvd shitty service,,1
twitter_hashtag_twitter.com,https://twitter.com/BDawgTheHusky/status/914215273737195520,,12:48 PM - 30 Sep 2017,"[u'Retweet:1', u'Retweeted:1']",im at  sonicdrivein in hamilton  oh ,,1
twitter_hashtag_twitter.com,https://twitter.com/t_jay6/status/914212971928096769,,12:38 PM - 30 Sep 2017,[], sonicdrivein i ordered french toast sticks and instead of giving me syrup you guys gave me cream cheese frosting ,,
twitter_hashtag_twitter.com,https://twitter.com/chris9long/status/914212858669490176,,12:38 PM - 30 Sep 2017,"[u'Retweet:1', u'Retweeted:1']",the longest running actors on tv commercials have to be those two guys on the  sonicdrivein commercials ,,1
twitter_hashtag_twitter.com,https://twitter.com/BaddieKeyz/status/914210949367726080,,12:30 PM - 30 Sep 2017,[],these idiots in the  sonicdrivein commercials    i love them,,
twitter_hashtag_twitter.com,https://twitter.com/MiriamFairchild/status/914209801118380033,,12:26 PM - 30 Sep 2017,[],i just checked in  sonicdrivein with #mplusplaces download today   ,,
twitter_hashtag_twitter.com,https://twitter.com/jsethfarrow/status/914209431243624451,,12:24 PM - 30 Sep 2017,"[u'Retweet:2', u'Retweeted:2']",president snowflake strikes again  someone get him a #bigoceanwater from  sonicdrivein,,2
twitter_hashtag_twitter.com,https://twitter.com/LillyJackDad/status/914209402424524800,,12:24 PM - 30 Sep 2017,[],with all kinds of tech  why cant  sonicdrivein figure out how to process tips when paying at the stall  sort this out  #cashisantiquated,,
twitter_hashtag_twitter.com,https://twitter.com/FindGoGet/status/914208788433063937,,12:22 PM - 30 Sep 2017,[],it program management intern   summer        sonic drive in   corporate   oklahoma city  ok      ,,
twitter_hashtag_twitter.com,https://twitter.com/musclecupcakes/status/914203684497739776,,12:01 PM - 30 Sep 2017,[],   minutes waiting and the girl comes out and asks  what did you order  ,,
twitter_hashtag_twitter.com,https://twitter.com/KOTUSCOT/status/914198191180062720,,11:40 AM - 30 Sep 2017,[],all smiles saturday  #lightupthedarkness    sonic drive in ,,
twitter_hashtag_twitter.com,https://twitter.com/OKCHomeSales/status/914195250884825088,,11:28 AM - 30 Sep 2017,[],check out this job from sonic drive in ,,
twitter_hashtag_twitter.com,https://twitter.com/sweetman9174/status/914191415130779648,,11:13 AM - 30 Sep 2017,[],just now got here  gonna have a delicious lunch  eating lunch at sonic drive in ,,
twitter_hashtag_twitter.com,https://twitter.com/nessaa0217/status/914191347430580225,,11:12 AM - 30 Sep 2017,[],they dont care about us chicken lovers  they dont care about your gains haha,,
twitter_hashtag_twitter.com,https://twitter.com/PhilAutelitano/status/914191320620650496,,11:12 AM - 30 Sep 2017,"[u'Retweet:1', u'Retweeted:1']",an #island surrounded by #oceanwater    imagine that  yum   sonicdrivein #bigwateroceanwater #bigwaterpic twitter com ryzytzfz z,,1
twitter_hashtag_twitter.com,https://twitter.com/snarkyRedhd/status/914190994974879747,,11:11 AM - 30 Sep 2017,[],i would not fast forward thru this commercial  sonicdrivein,,
twitter_hashtag_twitter.com,https://twitter.com/Ahaley/status/914190715885948930,,11:10 AM - 30 Sep 2017,[],et tu  sonicdrivein et tu   #pumpkin #tistheseason #killitwithfirepic twitter com ckmhgv vtz,,
twitter_hashtag_twitter.com,https://twitter.com/TourPooch/status/914189922269122561,,11:07 AM - 30 Sep 2017,"[u'Retweet:3', u'Retweeted:3']",sonic  coney dog please    oh yeah        and a plain cheeseburger for my dogs    sonic drive in ,,3
twitter_hashtag_twitter.com,https://twitter.com/heyzay16/status/914183634395025408,,10:42 AM - 30 Sep 2017,"[u'Retweet:1', u'Retweeted:1', u'Like:2', u'Liked:2']",god i swear i fucking hate  sonicdrivein yall suck ,2,1
twitter_hashtag_twitter.com,https://twitter.com/SignResourceUSA/status/914176134266441733,,10:12 AM - 30 Sep 2017,[],new post  suspended sentence granted in sonic drive in robbery case ,,
twitter_hashtag_twitter.com,https://twitter.com/SignResourceUSA/status/914176071804833793,,10:12 AM - 30 Sep 2017,[],new post  sonic drive in chain hit with credit card breach ,,
twitter_hashtag_twitter.com,https://twitter.com/InfoSecHotSpot/status/914173666946158592,,10:02 AM - 30 Sep 2017,"[u'Retweet:1', u'Retweeted:1', u'Like:2', u'Liked:2']",sonic drive in latest to be hit in pos data breach  via  infosechotspot pic twitter com zs ep o zw,2,1
twitter_hashtag_twitter.com,https://twitter.com/Steve_Hurtado/status/914172828236308480,,9:59 AM - 30 Sep 2017,"[u'Retweet:1', u'Retweeted:1']",so their milkshakes dont bring all the boys to the yard ,,1
twitter_hashtag_twitter.com,https://twitter.com/MADSecInc/status/914171195146326016,,9:52 AM - 30 Sep 2017,"[u'Retweet:1', u'Retweeted:1']",millions of credit and debit cards affected by sonic drive in breach   #madsec #news,,1
twitter_hashtag_twitter.com,https://twitter.com/WinginItWife/status/914165519955177472,,9:30 AM - 30 Sep 2017,[],pumpkin pie milkshake from  sonicdrivein  ok fall  im ready  #itsfallyallpic twitter com e antzbxog,,
twitter_hashtag_twitter.com,https://twitter.com/grantpermen/status/914163341362323456,,9:21 AM - 30 Sep 2017,[],carhops like ms  geraldine at  sonicdrivein in mckinney  tx make customers return to your business  thank you for your service maam ,,
twitter_hashtag_twitter.com,https://twitter.com/lizyeol_ebooks/status/914163108645675008,,9:20 AM - 30 Sep 2017,[], pulls up to sonic drive in  hey  honks la cucuracha horn  yo does knuckles work here,,
