SEASONAL,SALES TYPE,BUSINESS_DATE,STORE_ID,YEAR,MONTH,DAYOFWEEK,DAY_PART,TICKET_NUM,SALES_AMOUNT,HOP_OUT_TIME,AVE_SALE_PER_ORDER,AVE_SALE_PER_SERVICE_MINUTE
Cool Season,Stall,2016-09-22 00:00:00,4818,2016,9,04-Thursday,01-Breakfast,10,65.55999999999999,2.8560000000000003,6.555999999999999,2.2955182072829126
Cool Season,Stall,2016-09-22 00:00:00,4818,2016,9,04-Thursday,02-Lunch,74,557.2,3.3016216216216216,7.5297297297297305,2.2806155861165687
Cool Season,Stall,2016-09-22 00:00:00,4818,2016,9,04-Thursday,03-Snack,46,372.34999999999997,3.41195652173913,8.094565217391304,2.3724115960496976
Cool Season,Stall,2016-09-22 00:00:00,4818,2016,9,04-Thursday,04-Dinner,52,640.3800000000003,4.213846153846154,12.315000000000007,2.922508214676891
Cool Season,Stall,2016-09-22 00:00:00,4818,2016,9,04-Thursday,05-Late Night Snack,41,432.69,4.781463414634147,10.55341463414634,2.2071516017139357
Cool Season,Stall,2016-09-23 00:00:00,4818,2016,9,05-Friday,01-Breakfast,22,166.14999999999998,3.545909090909092,7.552272727272726,2.1298551467760536
Cool Season,Stall,2016-09-23 00:00:00,4818,2016,9,05-Friday,02-Lunch,92,843.3100000000003,4.438369565217391,9.166413043478263,2.065265838904808
Cool Season,Stall,2016-09-23 00:00:00,4818,2016,9,05-Friday,03-Snack,69,455.3400000000001,6.664202898550727,6.59913043478261,0.9902355218232823
Cool Season,Stall,2016-09-23 00:00:00,4818,2016,9,05-Friday,04-Dinner,81,975.4100000000004,4.485185185185185,12.042098765432105,2.6848609964216914
Cool Season,Stall,2016-09-23 00:00:00,4818,2016,9,05-Friday,05-Late Night Snack,47,465.79,4.032553191489361,9.910425531914894,2.4576056560966606
Cool Season,Stall,2016-09-24 00:00:00,4818,2016,9,06-Saturday,01-Breakfast,22,168.28,3.766818181818181,7.649090909090909,2.0306504163147103
Cool Season,Stall,2016-09-24 00:00:00,4818,2016,9,06-Saturday,02-Lunch,115,1125.3700000000003,3.866956521739132,9.785826086956524,2.53062738925118
Cool Season,Stall,2016-09-24 00:00:00,4818,2016,9,06-Saturday,03-Snack,54,420.59000000000003,3.414444444444445,7.788703703703704,2.2811042412409153
Cool Season,Stall,2016-09-24 00:00:00,4818,2016,9,06-Saturday,04-Dinner,89,821.5100000000003,4.2061797752809005,9.230449438202251,2.194497128355817
Cool Season,Stall,2016-09-24 00:00:00,4818,2016,9,06-Saturday,05-Late Night Snack,42,459.65999999999997,5.411666666666666,10.944285714285714,2.0223503013770956
Cool Season,Stall,2016-09-25 00:00:00,4818,2016,9,07-Sunday,01-Breakfast,16,154.78000000000003,2.7756250000000002,9.673750000000002,3.485251069578924
Cool Season,Stall,2016-09-25 00:00:00,4818,2016,9,07-Sunday,02-Lunch,101,1025.0700000000002,3.5761386138613855,10.149207920792081,2.8380353830393985
Cool Season,Stall,2016-09-25 00:00:00,4818,2016,9,07-Sunday,03-Snack,66,438.0200000000002,3.509848484848484,6.63666666666667,1.8908698467515663
Cool Season,Stall,2016-09-25 00:00:00,4818,2016,9,07-Sunday,04-Dinner,93,1007.5699999999998,3.838387096774194,10.834086021505374,2.8225621200661113
Cool Season,Stall,2016-09-25 00:00:00,4818,2016,9,07-Sunday,05-Late Night Snack,37,336.83999999999986,4.371891891891891,9.10378378378378,2.082344213649851
Cool Season,Stall,2016-09-26 00:00:00,4818,2016,9,01-Monday,01-Breakfast,21,107.55999999999999,3.247142857142857,5.121904761904761,1.577357383780613
Cool Season,Stall,2016-09-26 00:00:00,4818,2016,9,01-Monday,02-Lunch,99,691.24,3.4912121212121217,6.982222222222222,1.999942134652663
Cool Season,Stall,2016-09-26 00:00:00,4818,2016,9,01-Monday,03-Snack,42,229.34000000000003,3.473333333333333,5.460476190476191,1.5721140663559092
Cool Season,Stall,2016-09-26 00:00:00,4818,2016,9,01-Monday,04-Dinner,66,549.3800000000002,4.560151515151515,8.323939393939398,1.8253646542844812
Cool Season,Stall,2016-09-26 00:00:00,4818,2016,9,01-Monday,05-Late Night Snack,23,194.77999999999994,8.238695652173913,8.46869565217391,1.0279170404770697
Cool Season,Stall,2016-09-27 00:00:00,4818,2016,9,02-Tuesday,01-Breakfast,10,83.39999999999999,3.72,8.34,2.2419354838709675
Cool Season,Stall,2016-09-27 00:00:00,4818,2016,9,02-Tuesday,02-Lunch,105,811.2899999999998,3.116476190476189,7.726571428571427,2.4792653485316145
Cool Season,Stall,2016-09-27 00:00:00,4818,2016,9,02-Tuesday,03-Snack,31,201.83999999999997,2.65483870967742,6.510967741935483,2.452490886998784
Cool Season,Stall,2016-09-27 00:00:00,4818,2016,9,02-Tuesday,04-Dinner,75,684.3,4.217333333333333,9.123999999999999,2.1634524185899457
Cool Season,Stall,2016-09-27 00:00:00,4818,2016,9,02-Tuesday,05-Late Night Snack,45,435.98,4.671333333333334,9.688444444444444,2.0740212168783594
Cool Season,Stall,2016-09-28 00:00:00,4818,2016,9,03-Wednesday,01-Breakfast,17,111.69,3.5429411764705883,6.57,1.854391499252864
Cool Season,Stall,2016-09-28 00:00:00,4818,2016,9,03-Wednesday,02-Lunch,86,608.9,2.6538372093023246,7.080232558139534,2.667922709547387
Cool Season,Stall,2016-09-28 00:00:00,4818,2016,9,03-Wednesday,03-Snack,41,242.17,2.361707317073171,5.906585365853658,2.5009811008984815
Cool Season,Stall,2016-09-28 00:00:00,4818,2016,9,03-Wednesday,04-Dinner,94,846.3000000000003,4.420744680851064,9.003191489361706,2.036578029118037
Cool Season,Stall,2016-09-28 00:00:00,4818,2016,9,03-Wednesday,05-Late Night Snack,31,224.66000000000003,3.7077419354838703,7.247096774193549,1.9545850008700196
Cool Season,Stall,2016-09-29 00:00:00,4818,2016,9,04-Thursday,01-Breakfast,24,174.01999999999998,3.655416666666666,7.250833333333333,1.9835860025076941
Cool Season,Stall,2016-09-29 00:00:00,4818,2016,9,04-Thursday,02-Lunch,79,645.4300000000002,3.5210126582278485,8.170000000000002,2.320355191256831
Cool Season,Stall,2016-09-29 00:00:00,4818,2016,9,04-Thursday,03-Snack,42,287.77000000000004,2.6783333333333337,6.8516666666666675,2.5581829495955195
Cool Season,Stall,2016-09-29 00:00:00,4818,2016,9,04-Thursday,04-Dinner,91,915.65,4.937252747252746,10.062087912087911,2.037993278283514
Cool Season,Stall,2016-09-29 00:00:00,4818,2016,9,04-Thursday,05-Late Night Snack,31,343.72,5.07548387096774,11.087741935483871,2.1845684504893867
Cool Season,Stall,2016-09-30 00:00:00,4818,2016,9,05-Friday,01-Breakfast,27,199.62,3.5088888888888885,7.3933333333333335,2.107029765674478
Cool Season,Stall,2016-09-30 00:00:00,4818,2016,9,05-Friday,02-Lunch,88,819.3900000000002,3.1369318181818184,9.311250000000003,2.9682666183662385
Cool Season,Stall,2016-09-30 00:00:00,4818,2016,9,05-Friday,03-Snack,59,435.5400000000002,3.0908474576271185,7.382033898305088,2.3883527089273975
Cool Season,Stall,2016-09-30 00:00:00,4818,2016,9,05-Friday,04-Dinner,76,819.98,2.7953947368421055,10.78921052631579,3.859637561779242
Cool Season,Stall,2016-09-30 00:00:00,4818,2016,9,05-Friday,05-Late Night Snack,54,535.5600000000001,3.4122222222222223,9.91777777777778,2.906545099316184
Cool Season,Stall,2016-10-01 00:00:00,4818,2016,10,06-Saturday,01-Breakfast,22,205.03000000000003,3.083181818181818,9.319545454545455,3.0227038183694535
Cool Season,Stall,2016-10-01 00:00:00,4818,2016,10,06-Saturday,02-Lunch,139,1492.6499999999996,3.519640287769784,10.73848920863309,3.0510189481429997
Cool Season,Stall,2016-10-01 00:00:00,4818,2016,10,06-Saturday,03-Snack,91,675.3800000000002,2.887032967032966,7.421758241758244,2.570721680876981
Cool Season,Stall,2016-10-01 00:00:00,4818,2016,10,06-Saturday,04-Dinner,98,1006.5700000000005,3.936836734693877,10.271122448979597,2.608978512739433
Cool Season,Stall,2016-10-01 00:00:00,4818,2016,10,06-Saturday,05-Late Night Snack,57,487.79,4.990350877192984,8.557719298245614,1.7148532255229383
Cool Season,Stall,2016-10-02 00:00:00,4818,2016,10,07-Sunday,01-Breakfast,18,168.14,4.899444444444445,9.341111111111111,1.9065653702233811
Cool Season,Stall,2016-10-02 00:00:00,4818,2016,10,07-Sunday,02-Lunch,142,1239.22,3.454929577464788,8.726901408450704,2.5259274357929073
Cool Season,Stall,2016-10-02 00:00:00,4818,2016,10,07-Sunday,03-Snack,51,328.52,2.9952941176470587,6.44156862745098,2.150562974600681
Cool Season,Stall,2016-10-02 00:00:00,4818,2016,10,07-Sunday,04-Dinner,86,840.6800000000003,4.476976744186045,9.775348837209306,2.1834709885200785
Cool Season,Stall,2016-10-02 00:00:00,4818,2016,10,07-Sunday,05-Late Night Snack,32,264.25,4.0953125,8.2578125,2.016405951926745
Cool Season,Stall,2016-10-03 00:00:00,4818,2016,10,01-Monday,01-Breakfast,13,115.50999999999999,3.5592307692307696,8.885384615384615,2.496433974497514
Cool Season,Stall,2016-10-03 00:00:00,4818,2016,10,01-Monday,02-Lunch,71,616.3500000000001,3.0685915492957747,8.68098591549296,2.828980584752376
Cool Season,Stall,2016-10-03 00:00:00,4818,2016,10,01-Monday,03-Snack,42,348.85,4.090238095238095,8.305952380952382,2.0306769893474597
Cool Season,Stall,2016-10-03 00:00:00,4818,2016,10,01-Monday,04-Dinner,70,667.3100000000003,4.012571428571429,9.533000000000005,2.375783252634578
Cool Season,Stall,2016-10-03 00:00:00,4818,2016,10,01-Monday,05-Late Night Snack,18,144.04999999999995,3.263333333333333,8.002777777777775,2.452332311882873
Cool Season,Stall,2016-10-04 00:00:00,4818,2016,10,02-Tuesday,01-Breakfast,28,209.04999999999998,4.163214285714287,7.466071428571428,1.7933430556747012
Cool Season,Stall,2016-10-04 00:00:00,4818,2016,10,02-Tuesday,02-Lunch,68,524.6299999999999,3.457794117647059,7.715147058823527,2.231233785565431
Cool Season,Stall,2016-10-04 00:00:00,4818,2016,10,02-Tuesday,03-Snack,42,289.9599999999999,2.918809523809523,6.903809523809522,2.365282649482013
Cool Season,Stall,2016-10-04 00:00:00,4818,2016,10,02-Tuesday,04-Dinner,52,492.47000000000014,4.1507692307692325,9.470576923076926,2.2816438102297996
Cool Season,Stall,2016-10-04 00:00:00,4818,2016,10,02-Tuesday,05-Late Night Snack,26,231.25,3.8803846153846155,8.89423076923077,2.2921003072653385
Cool Season,Stall,2016-10-05 00:00:00,4818,2016,10,03-Wednesday,01-Breakfast,17,163.42000000000002,4.309411764705882,9.612941176470589,2.230685230685231
Cool Season,Stall,2016-10-05 00:00:00,4818,2016,10,03-Wednesday,02-Lunch,82,695.6999999999998,3.2717073170731696,8.484146341463413,2.5931862233487406
Cool Season,Stall,2016-10-05 00:00:00,4818,2016,10,03-Wednesday,03-Snack,28,206.43999999999994,2.7185714285714293,7.372857142857141,2.712033631108774
Cool Season,Stall,2016-10-05 00:00:00,4818,2016,10,03-Wednesday,04-Dinner,71,719.9099999999997,3.4505633802816886,10.13957746478873,2.9385281031878856
Cool Season,Stall,2016-10-05 00:00:00,4818,2016,10,03-Wednesday,05-Late Night Snack,29,239.65999999999997,4.306551724137932,8.264137931034481,1.9189686924493548
Cool Season,Stall,2016-10-06 00:00:00,4818,2016,10,04-Thursday,01-Breakfast,12,103.82,4.078333333333334,8.651666666666666,2.1213731099305266
Cool Season,Stall,2016-10-06 00:00:00,4818,2016,10,04-Thursday,02-Lunch,46,438.36000000000007,4.107608695652174,9.529565217391307,2.3199788303784077
Cool Season,Stall,2016-10-06 00:00:00,4818,2016,10,04-Thursday,03-Snack,28,224.81,3.0839285714285722,8.02892857142857,2.603474232773595
Cool Season,Stall,2016-10-06 00:00:00,4818,2016,10,04-Thursday,04-Dinner,52,562.31,3.7038461538461545,10.813653846153844,2.9195742471443396
Cool Season,Stall,2016-10-06 00:00:00,4818,2016,10,04-Thursday,05-Late Night Snack,29,192.12,4.61,6.624827586206897,1.4370558755329494
Cool Season,Stall,2016-10-07 00:00:00,4818,2016,10,05-Friday,01-Breakfast,26,244.6,3.625,9.407692307692308,2.5952254641909813
Cool Season,Stall,2016-10-07 00:00:00,4818,2016,10,05-Friday,02-Lunch,93,774.0299999999999,3.4432258064516126,8.32290322580645,2.417181937418025
Cool Season,Stall,2016-10-07 00:00:00,4818,2016,10,05-Friday,03-Snack,46,352.00000000000006,2.8482608695652174,7.652173913043479,2.686612730880782
Cool Season,Stall,2016-10-07 00:00:00,4818,2016,10,05-Friday,04-Dinner,95,942.0600000000001,2.833894736842105,9.916421052631579,3.4992199687987524
Cool Season,Stall,2016-10-07 00:00:00,4818,2016,10,05-Friday,05-Late Night Snack,52,458.65,2.686346153846153,8.820192307692308,3.283341685159998
Cool Season,Stall,2016-10-08 00:00:00,4818,2016,10,06-Saturday,01-Breakfast,19,158.17999999999998,4.297368421052631,8.325263157894735,1.9372933251684017
Cool Season,Stall,2016-10-08 00:00:00,4818,2016,10,06-Saturday,02-Lunch,119,1034.5200000000002,3.529159663865547,8.693445378151262,2.4633188084863202
Cool Season,Stall,2016-10-08 00:00:00,4818,2016,10,06-Saturday,03-Snack,73,479.6100000000002,2.58,6.570000000000003,2.5465116279069777
Cool Season,Stall,2016-10-08 00:00:00,4818,2016,10,06-Saturday,04-Dinner,81,790.5000000000002,3.1653086419753076,9.759259259259261,3.083193572292213
Cool Season,Stall,2016-10-08 00:00:00,4818,2016,10,06-Saturday,05-Late Night Snack,40,368.15000000000003,4.053749999999999,9.203750000000001,2.2704286154794953
Cool Season,Stall,2016-10-09 00:00:00,4818,2016,10,07-Sunday,01-Breakfast,20,143.26,3.6335,7.162999999999999,1.9713774597495526
Cool Season,Stall,2016-10-09 00:00:00,4818,2016,10,07-Sunday,02-Lunch,107,842.8700000000003,2.6779439252336443,7.877289719626171,2.9415439380191266
Cool Season,Stall,2016-10-09 00:00:00,4818,2016,10,07-Sunday,03-Snack,54,408.7699999999999,3.3487037037037046,7.569814814814813,2.2605209312614045
Cool Season,Stall,2016-10-09 00:00:00,4818,2016,10,07-Sunday,04-Dinner,76,707.6,5.481710526315787,9.310526315789474,1.6984709920549204
Cool Season,Stall,2016-10-09 00:00:00,4818,2016,10,07-Sunday,05-Late Night Snack,30,267.8999999999999,3.555333333333333,8.929999999999998,2.511719482467654
Cool Season,Stall,2016-10-10 00:00:00,4818,2016,10,01-Monday,01-Breakfast,16,137.76,3.3787500000000006,8.61,2.5482796892341835
Cool Season,Stall,2016-10-10 00:00:00,4818,2016,10,01-Monday,02-Lunch,99,819.6799999999998,3.6300000000000012,8.279595959595959,2.280880429640759
Cool Season,Stall,2016-10-10 00:00:00,4818,2016,10,01-Monday,03-Snack,43,256.79,2.896976744186046,5.971860465116279,2.061411254716224
Cool Season,Stall,2016-10-10 00:00:00,4818,2016,10,01-Monday,04-Dinner,79,781.2700000000004,3.261772151898734,9.88949367088608,3.0319388388699178
Cool Season,Stall,2016-10-10 00:00:00,4818,2016,10,01-Monday,05-Late Night Snack,25,206.34000000000003,5.402800000000001,8.2536,1.5276523284222994
Cool Season,Stall,2016-10-11 00:00:00,4818,2016,10,02-Tuesday,01-Breakfast,12,76.31,2.2866666666666666,6.359166666666667,2.7809766763848396
Cool Season,Stall,2016-10-11 00:00:00,4818,2016,10,02-Tuesday,02-Lunch,98,833.8100000000003,3.424489795918367,8.508265306122452,2.4845351609058413
Cool Season,Stall,2016-10-11 00:00:00,4818,2016,10,02-Tuesday,03-Snack,28,207.58,2.5232142857142854,7.413571428571429,2.9381457891012035
Cool Season,Stall,2016-10-11 00:00:00,4818,2016,10,02-Tuesday,04-Dinner,65,704.5100000000002,3.691538461538461,10.838615384615387,2.9360700145863734
Cool Season,Stall,2016-10-11 00:00:00,4818,2016,10,02-Tuesday,05-Late Night Snack,23,208.81000000000003,3.7730434782608704,9.078695652173915,2.4061995851578706
Cool Season,Stall,2016-10-12 00:00:00,4818,2016,10,03-Wednesday,01-Breakfast,13,113.77000000000001,2.721538461538461,8.751538461538463,3.2156585641605435
Cool Season,Stall,2016-10-12 00:00:00,4818,2016,10,03-Wednesday,02-Lunch,53,455.7900000000001,2.59811320754717,8.599811320754718,3.310021786492375
Cool Season,Stall,2016-10-12 00:00:00,4818,2016,10,03-Wednesday,03-Snack,15,136.41000000000003,3.3606666666666665,9.094000000000001,2.7060107121602863
Cool Season,Stall,2016-10-12 00:00:00,4818,2016,10,03-Wednesday,04-Dinner,70,631.4499999999998,3.3272857142857126,9.020714285714282,2.711133055686746
Cool Season,Stall,2016-10-12 00:00:00,4818,2016,10,03-Wednesday,05-Late Night Snack,8,85.50000000000001,3.93125,10.687500000000002,2.718600953895072
Cool Season,Stall,2016-10-13 00:00:00,4818,2016,10,04-Thursday,01-Breakfast,14,109.36,2.9042857142857144,7.811428571428571,2.6896212493851452
Cool Season,Stall,2016-10-13 00:00:00,4818,2016,10,04-Thursday,02-Lunch,91,791.04,4.181098901098902,8.692747252747253,2.07905803195963
Cool Season,Stall,2016-10-13 00:00:00,4818,2016,10,04-Thursday,03-Snack,53,351.79000000000013,2.8300000000000014,6.637547169811323,2.3454230282018798
Cool Season,Stall,2016-10-13 00:00:00,4818,2016,10,04-Thursday,04-Dinner,78,724.2200000000001,3.85576923076923,9.284871794871796,2.40804655029094
Cool Season,Stall,2016-10-13 00:00:00,4818,2016,10,04-Thursday,05-Late Night Snack,48,564.7,7.875625,11.764583333333334,1.4937967886146604
Cool Season,Stall,2016-10-14 00:00:00,4818,2016,10,05-Friday,01-Breakfast,19,183.70999999999995,3.6010526315789475,9.66894736842105,2.6850336159017822
Cool Season,Stall,2016-10-14 00:00:00,4818,2016,10,05-Friday,02-Lunch,87,797.7399999999999,2.91287356321839,9.16942528735632,3.1478967721568942
Cool Season,Stall,2016-10-14 00:00:00,4818,2016,10,05-Friday,03-Snack,44,379.0900000000001,2.8049999999999997,8.61568181818182,3.0715443202074226
Cool Season,Stall,2016-10-14 00:00:00,4818,2016,10,05-Friday,04-Dinner,100,1019.1900000000003,2.9777999999999993,10.191900000000002,3.4226274430787846
Cool Season,Stall,2016-10-14 00:00:00,4818,2016,10,05-Friday,05-Late Night Snack,55,499.4400000000002,3.5329090909090923,9.080727272727277,2.5703257681025167
Cool Season,Stall,2016-10-15 00:00:00,4818,2016,10,06-Saturday,01-Breakfast,31,253.32999999999996,5.1093548387096765,8.171935483870966,1.5994065281899108
Cool Season,Stall,2016-10-15 00:00:00,4818,2016,10,06-Saturday,02-Lunch,160,1457.9499999999998,3.8970625000000005,9.1121875,2.3382194922457615
Cool Season,Stall,2016-10-15 00:00:00,4818,2016,10,06-Saturday,03-Snack,65,433.97999999999996,2.5320000000000005,6.676615384615384,2.6368939117754278
Cool Season,Stall,2016-10-15 00:00:00,4818,2016,10,06-Saturday,04-Dinner,100,1067.7900000000004,3.1243999999999987,10.677900000000005,3.4175841761618257
Cool Season,Stall,2016-10-15 00:00:00,4818,2016,10,06-Saturday,05-Late Night Snack,50,454.6600000000001,4.795999999999999,9.093200000000001,1.8959966638865726
Cool Season,Stall,2016-10-16 00:00:00,4818,2016,10,07-Sunday,01-Breakfast,22,201.90000000000003,4.3536363636363635,9.17727272727273,2.1079557318855717
Cool Season,Stall,2016-10-16 00:00:00,4818,2016,10,07-Sunday,02-Lunch,130,1088.41,3.194769230769231,8.372384615384616,2.6206539535779645
Cool Season,Stall,2016-10-16 00:00:00,4818,2016,10,07-Sunday,03-Snack,58,438.6900000000001,2.820344827586207,7.563620689655174,2.681807066878592
Cool Season,Stall,2016-10-16 00:00:00,4818,2016,10,07-Sunday,04-Dinner,105,1043.3100000000006,5.470095238095238,9.93628571428572,1.8164739884393073
Cool Season,Stall,2016-10-16 00:00:00,4818,2016,10,07-Sunday,05-Late Night Snack,24,247.27999999999994,5.258333333333333,10.303333333333331,1.959429477020602
Cool Season,Stall,2016-10-17 00:00:00,4818,2016,10,01-Monday,01-Breakfast,14,94.58,2.7678571428571432,6.755714285714285,2.4407741935483864
Cool Season,Stall,2016-10-17 00:00:00,4818,2016,10,01-Monday,02-Lunch,68,614.0,2.709558823529412,9.029411764705882,3.3324287652645856
Cool Season,Stall,2016-10-17 00:00:00,4818,2016,10,01-Monday,03-Snack,54,454.43000000000023,3.306111111111111,8.415370370370375,2.545398532459532
Cool Season,Stall,2016-10-17 00:00:00,4818,2016,10,01-Monday,04-Dinner,65,531.43,3.612769230769231,8.175846153846154,2.2630413490610226
Cool Season,Stall,2016-10-17 00:00:00,4818,2016,10,01-Monday,05-Late Night Snack,25,224.63000000000002,3.8975999999999997,8.9852,2.3053160919540234
Cool Season,Stall,2016-10-18 00:00:00,4818,2016,10,02-Tuesday,01-Breakfast,15,135.47,3.384666666666667,9.031333333333333,2.668308055938546
Cool Season,Stall,2016-10-18 00:00:00,4818,2016,10,02-Tuesday,02-Lunch,55,419.9800000000001,2.428363636363637,7.636000000000001,3.14450434261755
Cool Season,Stall,2016-10-18 00:00:00,4818,2016,10,02-Tuesday,03-Snack,32,243.00999999999996,2.8962499999999998,7.594062499999999,2.622032801035822
Cool Season,Stall,2016-10-18 00:00:00,4818,2016,10,02-Tuesday,04-Dinner,64,620.29,5.44890625,9.69203125,1.7787113239468928
Cool Season,Stall,2016-10-18 00:00:00,4818,2016,10,02-Tuesday,05-Late Night Snack,25,335.48,4.4288,13.4192,3.029985549132948
Cool Season,Stall,2016-10-19 00:00:00,4818,2016,10,03-Wednesday,01-Breakfast,20,213.20000000000002,3.5125000000000006,10.66,3.034875444839857
Cool Season,Stall,2016-10-19 00:00:00,4818,2016,10,03-Wednesday,02-Lunch,81,648.4100000000003,3.689629629629632,8.005061728395065,2.1696111891855714
Cool Season,Stall,2016-10-19 00:00:00,4818,2016,10,03-Wednesday,03-Snack,29,239.33999999999995,2.73551724137931,8.25310344827586,3.0170175217446107
Cool Season,Stall,2016-10-19 00:00:00,4818,2016,10,03-Wednesday,04-Dinner,61,575.49,3.908524590163936,9.434262295081968,2.413765623689287
Cool Season,Stall,2016-10-19 00:00:00,4818,2016,10,03-Wednesday,05-Late Night Snack,16,145.09000000000003,3.3424999999999994,9.068125000000002,2.7129768137621553
Cool Season,Stall,2016-10-20 00:00:00,4818,2016,10,04-Thursday,01-Breakfast,16,70.03,3.7275000000000005,4.376875,1.174211938296445
Cool Season,Stall,2016-10-20 00:00:00,4818,2016,10,04-Thursday,02-Lunch,81,722.96,3.4018518518518506,8.925432098765432,2.6236980584285985
Cool Season,Stall,2016-10-20 00:00:00,4818,2016,10,04-Thursday,03-Snack,48,386.89000000000004,3.5918749999999995,8.060208333333334,2.244011368250102
Cool Season,Stall,2016-10-20 00:00:00,4818,2016,10,04-Thursday,04-Dinner,77,676.55,5.4879220779220805,8.786363636363635,1.601036514660292
Cool Season,Stall,2016-10-20 00:00:00,4818,2016,10,04-Thursday,05-Late Night Snack,37,296.48,4.304594594594594,8.012972972972973,1.8614930620958126
Cool Season,Stall,2016-10-21 00:00:00,4818,2016,10,05-Friday,01-Breakfast,21,177.59,3.6233333333333335,8.456666666666667,2.3339466421343147
Cool Season,Stall,2016-10-21 00:00:00,4818,2016,10,05-Friday,02-Lunch,81,753.4900000000001,3.4965432098765437,9.302345679012348,2.660440646846974
Cool Season,Stall,2016-10-21 00:00:00,4818,2016,10,05-Friday,03-Snack,39,295.4799999999999,3.688974358974359,7.576410256410254,2.053798568151803
Cool Season,Stall,2016-10-21 00:00:00,4818,2016,10,05-Friday,04-Dinner,101,969.5000000000003,2.991782178217823,9.599009900990103,3.2084588145745774
Cool Season,Stall,2016-10-21 00:00:00,4818,2016,10,05-Friday,05-Late Night Snack,57,564.4100000000001,4.1833333333333345,9.901929824561405,2.3669951771859927
Cool Season,Stall,2016-10-22 00:00:00,4818,2016,10,06-Saturday,01-Breakfast,20,134.85,2.378,6.7425,2.835365853658536
Cool Season,Stall,2016-10-22 00:00:00,4818,2016,10,06-Saturday,02-Lunch,106,1106.4600000000003,2.7128301886792454,10.438301886792456,3.8477535123104754
Cool Season,Stall,2016-10-22 00:00:00,4818,2016,10,06-Saturday,03-Snack,74,515.0699999999999,2.82554054054054,6.960405405405405,2.463388971256397
Cool Season,Stall,2016-10-22 00:00:00,4818,2016,10,06-Saturday,04-Dinner,91,823.5899999999999,3.889010989010988,9.050439560439559,2.3271828200056515
Cool Season,Stall,2016-10-22 00:00:00,4818,2016,10,06-Saturday,05-Late Night Snack,69,709.9,4.27304347826087,10.288405797101449,2.4077465744132405
Cool Season,Stall,2016-10-23 00:00:00,4818,2016,10,07-Sunday,01-Breakfast,19,183.71999999999997,3.6721052631578943,9.669473684210525,2.6332234484735557
Cool Season,Stall,2016-10-23 00:00:00,4818,2016,10,07-Sunday,02-Lunch,102,1032.3100000000004,3.0642156862745096,10.120686274509808,3.3028635418333083
Cool Season,Stall,2016-10-23 00:00:00,4818,2016,10,07-Sunday,03-Snack,58,480.02,3.4893103448275857,8.276206896551724,2.3718746911750177
Cool Season,Stall,2016-10-23 00:00:00,4818,2016,10,07-Sunday,04-Dinner,102,978.3000000000002,4.350490196078429,9.591176470588238,2.204619718309861
Cool Season,Stall,2016-10-23 00:00:00,4818,2016,10,07-Sunday,05-Late Night Snack,17,147.83,3.8188235294117647,8.695882352941178,2.2771102895871844
Cool Season,Stall,2016-10-24 00:00:00,4818,2016,10,01-Monday,01-Breakfast,16,150.49,2.785625,9.405625,3.3764864258469824
Cool Season,Stall,2016-10-24 00:00:00,4818,2016,10,01-Monday,02-Lunch,85,694.4000000000001,3.0418823529411765,8.169411764705883,2.6856435643564356
Cool Season,Stall,2016-10-24 00:00:00,4818,2016,10,01-Monday,03-Snack,39,243.91000000000003,3.1133333333333333,6.254102564102565,2.0088123867567127
Cool Season,Stall,2016-10-24 00:00:00,4818,2016,10,01-Monday,04-Dinner,57,481.1800000000003,4.141403508771931,8.441754385964918,2.0383800728628323
Cool Season,Stall,2016-10-24 00:00:00,4818,2016,10,01-Monday,05-Late Night Snack,22,180.29999999999995,3.234090909090909,8.195454545454544,2.5340829234012645
Cool Season,Stall,2016-10-25 00:00:00,4818,2016,10,02-Tuesday,01-Breakfast,10,73.27,2.7260000000000004,7.327,2.6878209831254583
Cool Season,Stall,2016-10-25 00:00:00,4818,2016,10,02-Tuesday,02-Lunch,67,487.1199999999999,2.777462686567165,7.270447761194029,2.6176581224138844
Cool Season,Stall,2016-10-25 00:00:00,4818,2016,10,02-Tuesday,03-Snack,31,220.61000000000007,2.3583870967741927,7.116451612903228,3.0175078648611704
Cool Season,Stall,2016-10-25 00:00:00,4818,2016,10,02-Tuesday,04-Dinner,50,486.66999999999996,3.842199999999999,9.7334,2.533288220290459
Cool Season,Stall,2016-10-25 00:00:00,4818,2016,10,02-Tuesday,05-Late Night Snack,26,255.0,6.240384615384614,9.807692307692308,1.5716486902927584
Cool Season,Stall,2016-10-26 00:00:00,4818,2016,10,03-Wednesday,01-Breakfast,8,54.96,4.862500000000001,6.87,1.4128534704370177
Cool Season,Stall,2016-10-26 00:00:00,4818,2016,10,03-Wednesday,02-Lunch,78,608.7100000000002,3.0571794871794893,7.803974358974361,2.552671307556822
Cool Season,Stall,2016-10-26 00:00:00,4818,2016,10,03-Wednesday,03-Snack,48,309.44999999999993,2.7222916666666657,6.446874999999999,2.368179383179001
Cool Season,Stall,2016-10-26 00:00:00,4818,2016,10,03-Wednesday,04-Dinner,63,600.5300000000001,4.325714285714285,9.532222222222224,2.2036180830764724
Cool Season,Stall,2016-10-26 00:00:00,4818,2016,10,03-Wednesday,05-Late Night Snack,19,129.39999999999998,4.195263157894736,6.810526315789472,1.6233847697904904
